"baseline","covars","model","inference","est","se","p","df","sigma","singular","n","sd_denom","d","d_resid","ci_lo","ci_hi","ci_width_d","s_value","dup_group","is_dup","study_id","grid_type","spec_id","missing","transform","outlier","outlier_scope"
"ancova","strat","lm","model",0.213277603159282,0.45316336333135,0.638385046099638,210,3.28563983724836,0,214,4.17168945606764,0.0511249951381385,0.0649120456665438,-0.680054570365345,1.10660977668391,0.428283161022589,0.64750123745394,24,FALSE,"free_PMC6733445","outlier_arm",24,NA,NA,"iqr15_winsor","pooled"
"endpoint","published","lm","model",0.163457696171908,0.459738126605993,0.722543212771382,207,3.32521090587453,0,214,4.17168945606764,0.0391826136373027,0.049157091324082,-0.742911603206894,1.06982699555071,0.43453344690387,0.468844222171367,25,FALSE,"free_PMC6733445","outlier_arm",25,NA,NA,"iqr15_winsor","pooled"
"change","published","lm","model",0.0848876868362265,0.772565298706047,0.912612829292975,207,5.58783883277797,0,214,4.17168945606764,0.020348515326988,0.0151915059429201,-1.43821737665286,1.60799275032531,0.730210184400836,0.131925159899264,26,FALSE,"free_PMC6733445","outlier_arm",26,NA,NA,"iqr15_winsor","pooled"
"ancova","published","lm","model",0.152449591699064,0.449257517582944,0.734701737471543,206,3.24931590445606,0,214,4.17168945606764,0.0365438495133739,0.0469174423730231,-0.733282570814819,1.03818175421295,0.424639548001639,0.444769408479076,27,FALSE,"free_PMC6733445","outlier_arm",27,NA,NA,"iqr15_winsor","pooled"
"endpoint","none","lm","model",0.0272294844632764,0.296105248674728,0.926817606554063,212,2.15434790708608,0,214,4.17168945606764,0.00652720792140259,0.0126393162282253,-0.55645821922903,0.610917188155583,0.279832767917729,0.10964264385795,28,FALSE,"free_PMC6733445","outlier_arm",28,NA,NA,"mad_winsor","pooled"
"change","none","lm","model",-0.0688157132768379,0.735050856842524,0.92549916753115,212,5.34794733334855,0,214,4.17168945606764,-0.0164958858998353,-0.012867687168069,-1.51776046737262,1.38012904081895,0.694656095260553,0.111696402467604,29,FALSE,"free_PMC6733445","outlier_arm",29,NA,NA,"mad_winsor","pooled"
"ancova","none","lm","model",0.0198428200025218,0.291413654154715,0.945777203719105,211,2.12012743782924,0,214,4.17168945606764,0.00475654293338178,0.0093592581504622,-0.554612362290425,0.594298002295469,0.275406493384791,0.0804277262759859,30,FALSE,"free_PMC6733445","outlier_arm",30,NA,NA,"mad_winsor","pooled"
"endpoint","strat","lm","model",0.020851185250219,0.297788783232408,0.944244018069668,211,2.15910690487758,0,214,4.17168945606764,0.00499825921123907,0.00965731951628456,-0.566171101858354,0.607873472358792,0.281431440806199,0.0827683558867933,31,FALSE,"free_PMC6733445","outlier_arm",31,NA,NA,"mad_winsor","pooled"
"change","strat","lm","model",0.0391420836991499,0.733914259803523,0.957516793494784,211,5.32121904905066,0,214,4.17168945606764,0.0093827894217338,0.0073558489771499,-1.40760155336802,1.48588572076632,0.69360083117544,0.0626303047905701,32,FALSE,"free_PMC6733445","outlier_arm",32,NA,NA,"mad_winsor","pooled"
"ancova","strat","lm","model",0.0222644223301012,0.293101499025579,0.939522064459062,210,2.12511875292861,0,214,4.17168945606764,0.0053370277353023,0.010476789732065,-0.555533829635808,0.600062674296011,0.277009234772024,0.090001051483779,33,FALSE,"free_PMC6733445","outlier_arm",33,NA,NA,"mad_winsor","pooled"
"endpoint","published","lm","model",-0.00955295606468324,0.294166726370511,0.974124837356248,207,2.12765996567203,0,214,4.17168945606764,-0.00228994899195784,-0.00448988852486393,-0.589499830711211,0.570393918581845,0.278039331908087,0.0378214245366933,34,FALSE,"free_PMC6733445","outlier_arm",34,NA,NA,"mad_winsor","pooled"
"change","published","lm","model",-0.0881229654003633,0.733038206148003,0.90442859564835,207,5.3019458175046,0,214,4.17168945606764,-0.0211240473022723,-0.0166208724935328,-1.53330074569282,1.35705481489209,0.692850124877091,0.144921487862189,35,FALSE,"free_PMC6733445","outlier_arm",35,NA,NA,"mad_winsor","pooled"
"ancova","published","lm","model",-0.0157702500128018,0.289117526459133,0.956552898711495,206,2.09108170751358,0,214,4.17168945606764,-0.00378030296331486,-0.0075416708759571,-0.585778946381547,0.554238446355944,0.273274749892842,0.0640833410587928,36,FALSE,"free_PMC6733445","outlier_arm",36,NA,NA,"mad_winsor","pooled"
"endpoint","none","mixed_ri","model",0.471771022287492,0.844918997332823,0.59986853969653,5.18097382085736,4.11939474837714,1,214,4.17168945606764,0.113088720350771,0.114524353965676,-1.67754060345552,2.6210826480305,1.03042743156103,0.737281724012724,37,FALSE,"free_PMC6733445","outlier_arm",37,NA,NA,"none","pooled"
"change","none","mixed_ri","model",0.275507809494542,0.881365564715048,0.766977044228386,5.09674206523685,5.96249810110265,1,214,4.17168945606764,0.0660422623486082,0.0462067752178557,-1.97724073462829,2.52825635361738,1.08001737322334,0.382744696655215,38,FALSE,"free_PMC6733445","outlier_arm",38,NA,NA,"none","pooled"
"ancova","none","mixed_ri","model",0.413570991895524,0.78534726734468,0.620827523098468,5.03597037570487,4.03124213677755,1,214,4.17168945606764,0.0991375307895926,0.102591453915026,-1.60089902287484,2.42804100666589,0.965781387126195,0.687735577057097,39,FALSE,"free_PMC6733445","outlier_arm",39,NA,NA,"none","pooled"
"endpoint","strat","mixed_ri","model",0.487787323879866,0.947439086596284,0.630967749047994,4.49237962214629,4.11959136028509,1,214,4.17168945606764,0.116928004593053,0.1184067256239,-2.03283013230116,3.00840478006089,1.20843964188889,0.664361828946756,40,FALSE,"free_PMC6733445","outlier_arm",40,NA,NA,"none","pooled"
"change","strat","mixed_ri","model",0.405618964003511,0.820987682926588,0.621776204609242,211.000000001006,5.95254178409676,1,214,4.17168945606764,0.0972313419479359,0.0681421447703554,-1.21276995611708,2.0240078841241,0.775891368312027,0.685532689126894,5,TRUE,"free_PMC6733445","outlier_arm",41,NA,NA,"none","pooled"
"ancova","strat","mixed_ri","model",0.436881301718881,0.881667094365301,0.643947433238816,4.40510326935797,4.03135469665106,1,214,4.17168945606764,0.104725269299096,0.108370841712789,-1.92474368568575,2.79850628912352,1.13221514318124,0.634985171921678,41,FALSE,"free_PMC6733445","outlier_arm",42,NA,NA,"none","pooled"
"endpoint","published","mixed_ri","model",0.423465423055389,0.793154274862205,0.616762838706487,4.89302396095973,4.09279110213985,1,214,4.17168945606764,0.101509335130271,0.103466170759115,-1.62888313851694,2.47581398462772,0.983941198493205,0.697212252508869,42,FALSE,"free_PMC6733445","outlier_arm",43,NA,NA,"none","pooled"
"change","published","mixed_ri","model",0.234575207568846,0.871922217013761,0.79846763010978,5.091307576499,5.93622559664223,1,214,4.17168945606764,0.0562302659484063,0.0395158849255208,-1.99473584855486,2.46388626369255,1.06878092417988,0.324694172944891,43,FALSE,"free_PMC6733445","outlier_arm",44,NA,NA,"none","pooled"
"ancova","published","mixed_ri","model",0.366579022499845,0.7246825083737,0.636103127637911,4.63197006247452,4.01004753319144,1,214,4.17168945606764,0.0878730371376668,0.0914151314830173,-1.54168796067198,2.27484600567167,0.914865309735022,0.652667414801333,44,FALSE,"free_PMC6733445","outlier_arm",45,NA,NA,"none","pooled"
"endpoint","none","mixed_ri","model",0.429795213161238,0.795938611777996,0.612175402112487,5.0463258392586,3.98859858829698,1,214,4.17168945606764,0.103026655672107,0.10775594576559,-1.61059358893234,2.47018401525481,0.978207425831216,0.707983017946797,45,FALSE,"free_PMC6733445","outlier_arm",46,NA,NA,"sd3_winsor","pooled"
"change","none","mixed_ri","model",0.243261777025149,0.861227765764545,0.788672445163454,5.11168252415278,5.90335280706826,1,214,4.17168945606764,0.0583125325091802,0.0412073926420057,-1.95612505898324,2.44264861303353,1.05443459258906,0.342501856572468,46,FALSE,"free_PMC6733445","outlier_arm",47,NA,NA,"sd3_winsor","pooled"
"ancova","none","mixed_ri","model",0.37556880763736,0.73857768721913,0.633170423910785,4.89737742634584,3.90454671948018,1,214,4.17168945606764,0.0900279878434151,0.0961875563592592,-1.53503429252076,2.28617190779548,0.915985295779479,0.659334227715788,47,FALSE,"free_PMC6733445","outlier_arm",48,NA,NA,"sd3_winsor","pooled"
"endpoint","strat","mixed_ri","model",0.44673256719578,0.895059057030663,0.641719484534378,4.38401040790177,3.98868083418405,1,214,4.17168945606764,0.107086726349205,0.112000078664396,-1.95481203526604,2.8482771696576,1.1513534877189,0.639985306435946,48,FALSE,"free_PMC6733445","outlier_arm",49,NA,NA,"sd3_winsor","pooled"
"change","strat","mixed_ri","model",0.369859975824314,0.812424334400187,0.649394130727688,210.999999996988,5.89045353237844,1,214,4.17168945606764,0.0886595178570544,0.062789728123867,-1.23164826671447,1.9713682183631,0.767798398900198,0.622833749389205,14,TRUE,"free_PMC6733445","outlier_arm",50,NA,NA,"sd3_winsor","pooled"
"ancova","strat","mixed_ri","model",0.39959826870524,0.831333026002532,0.65425485243525,4.28782275045587,3.90456060036353,1,214,4.17168945606764,0.0957881148425447,0.102341418050481,-1.84871396688744,2.64791050429792,1.07789050899872,0.612075375486715,49,FALSE,"free_PMC6733445","outlier_arm",51,NA,NA,"sd3_winsor","pooled"
"endpoint","published","mixed_ri","model",0.379495657448394,0.746120474405699,0.633713560303882,4.75708095140633,3.96582767891086,1,214,4.17168945606764,0.0909692970785314,0.0956914137914876,-1.56830403468582,2.3272953495826,0.933818162951307,0.658097208006615,50,FALSE,"free_PMC6733445","outlier_arm",52,NA,NA,"sd3_winsor","pooled"
"change","published","mixed_ri","model",0.20097882245068,0.857544860580722,0.823795853550514,5.11422673296732,5.87840294004235,1,214,4.17168945606764,0.0481768416770237,0.0341893579770889,-1.98868357305897,2.39064121796033,1.04977248118257,0.279641230246094,51,FALSE,"free_PMC6733445","outlier_arm",53,NA,NA,"sd3_winsor","pooled"
"ancova","published","mixed_ri","model",0.325860817686415,0.679614078522247,0.654018553073969,4.49241467681062,3.88687815802598,1,214,4.17168945606764,0.0781124340912904,0.0838361287486071,-1.48221588070983,2.13393751608266,0.866831875880135,0.612596532484873,52,FALSE,"free_PMC6733445","outlier_arm",54,NA,NA,"sd3_winsor","pooled"
"endpoint","none","mixed_ri","model",0.31029794919319,0.771392734649406,0.702862257103484,5.42396726992158,3.28660829096389,1,214,4.17168945606764,0.0743818427668118,0.0944128176291391,-1.62690533130459,2.24750122969097,0.928738009335836,0.508686108953062,53,FALSE,"free_PMC6733445","outlier_arm",55,NA,NA,"iqr15_winsor","pooled"
"change","none","mixed_ri","model",0.0968024843442882,0.840174543504851,0.912645645932238,5.1323306821267,5.61479538057711,1,214,4.17168945606764,0.0232046237774221,0.0172406076772006,-2.04629281241231,2.23989778110088,1.02744718624226,0.131873282969644,54,FALSE,"free_PMC6733445","outlier_arm",56,NA,NA,"iqr15_winsor","pooled"
"ancova","none","mixed_ri","model",0.256484151903387,0.724040192220964,0.736814882324448,5.30203770691104,3.22091552681348,1,214,4.17168945606764,0.0614820816852356,0.0796308222827352,-1.57327783156435,2.08624613537113,0.87722828016663,0.44062589334025,55,FALSE,"free_PMC6733445","outlier_arm",57,NA,NA,"iqr15_winsor","pooled"
"endpoint","strat","mixed_ri","model",0.316320162133723,0.859623704325029,0.72915761966096,4.61564543161075,3.28658748777145,1,214,4.17168945606764,0.0758254336678013,0.0962457756900338,-1.94992257785768,2.58256290212512,1.08648678855767,0.455697383869317,56,FALSE,"free_PMC6733445","outlier_arm",58,NA,NA,"iqr15_winsor","pooled"
"change","strat","mixed_ri","model",0.229002048580627,0.77311383132706,0.767363020024319,210.999999997738,5.60543413810136,1,214,4.17168945606764,0.0548943182353969,0.0408535793907647,-1.29501455316867,1.75301865032992,0.730647195961646,0.382018853158828,23,TRUE,"free_PMC6733445","outlier_arm",59,NA,NA,"iqr15_winsor","pooled"
"ancova","strat","mixed_ri","model",0.267629121046008,0.810691667780856,0.755955828868343,4.5502375842577,3.22083926791546,1,214,4.17168945606764,0.0641536537809032,0.0830929763282532,-1.8798266365643,2.41508487865631,1.02953768741672,0.403626155856785,57,FALSE,"free_PMC6733445","outlier_arm",60,NA,NA,"iqr15_winsor","pooled"
"endpoint","published","mixed_ri","model",0.284623216039491,0.731414590782957,0.712498286926939,5.23573310193659,3.26889252664862,1,214,4.17168945606764,0.0682273258920346,0.0870702275217647,-1.57035945547632,2.13960588755531,0.889319634671167,0.489041549417331,58,FALSE,"free_PMC6733445","outlier_arm",61,NA,NA,"iqr15_winsor","pooled"
"change","published","mixed_ri","model",0.0607354955125125,0.845436551887753,0.94543468969173,5.15396268487582,5.57677377217858,1,214,4.17168945606764,0.0145589685311245,0.0108907942107155,-2.09314593528212,2.21461692630714,1.03261829696448,0.0809502941551885,59,FALSE,"free_PMC6733445","outlier_arm",62,NA,NA,"iqr15_winsor","pooled"
"ancova","published","mixed_ri","model",0.231250103754219,0.678053901031364,0.746925534490788,5.00180083657186,3.20446062997062,1,214,4.17168945606764,0.0554332018692979,0.0721650631595805,-1.51155420404013,1.97405441154857,0.835538851176699,0.42096367566924,60,FALSE,"free_PMC6733445","outlier_arm",63,NA,NA,"iqr15_winsor","pooled"
"endpoint","none","mixed_ri","model",0.103986216566958,0.552427361449491,0.857237358928607,5.67878683400823,2.09214736408329,1,214,4.17168945606764,0.0249266436684812,0.0497031033053072,-1.26650695098641,1.47447938412033,0.657044673140765,0.222233369970226,61,FALSE,"free_PMC6733445","outlier_arm",64,NA,NA,"mad_winsor","pooled"
"change","none","mixed_ri","model",-0.10161246705946,0.794354275480755,0.90289762733709,5.33418670363719,5.3390509394323,1,214,4.17168945606764,-0.0243576297156219,-0.0190319343666468,-2.10568061645223,1.90245568233331,0.960794503281106,0.147365674075637,62,FALSE,"free_PMC6733445","outlier_arm",65,NA,NA,"mad_winsor","pooled"
"ancova","none","mixed_ri","model",0.0707749826004021,0.527887462505704,0.898023514640516,5.61163723931899,2.06431432486116,1,214,4.17168945606764,0.0169655443785398,0.0342849835163364,-1.24290103158454,1.38445099678535,0.62980527578544,0.155174872625725,63,FALSE,"free_PMC6733445","outlier_arm",66,NA,NA,"mad_winsor","pooled"
"endpoint","strat","mixed_ri","model",0.111445760347695,0.613919148644821,0.863359901529332,4.80379697234739,2.09210109642033,1,214,4.17168945606764,0.0267147786337738,0.0532697777073888,-1.48626904360799,1.70916056430339,0.765979740717203,0.211966006035376,64,FALSE,"free_PMC6733445","outlier_arm",67,NA,NA,"mad_winsor","pooled"
"change","strat","mixed_ri","model",0.0391420836991572,0.733914259803524,0.957516793494777,210.999999996894,5.32121904905066,1,214,4.17168945606764,0.00938278942173557,0.00735584897715129,-1.40760155336813,1.48588572076645,0.693600831175499,0.0626303047905809,32,TRUE,"free_PMC6733445","outlier_arm",68,NA,NA,"mad_winsor","pooled"
"ancova","strat","mixed_ri","model",0.0804312030883719,0.587487925072103,0.896696565851312,4.76760792514756,2.0642549877887,1,214,4.17168945606764,0.0192802469923513,0.0389637925373418,-1.45216642782359,1.61302883400033,0.73476113073701,0.157308222341198,65,FALSE,"free_PMC6733445","outlier_arm",69,NA,NA,"mad_winsor","pooled"
"endpoint","published","mixed_ri","model",0.108694439276132,0.53506402494494,0.846408646741104,5.43782273067708,2.07104590319637,1,214,4.17168945606764,0.0260552566102537,0.052482873077983,-1.2340809965561,1.45146987510837,0.643756180786273,0.240573729076738,66,FALSE,"free_PMC6733445","outlier_arm",70,NA,NA,"mad_winsor","pooled"
"change","published","mixed_ri","model",-0.128873202389487,0.828608412613305,0.882060401844155,5.39203891224972,5.28682295754733,1,214,4.17168945606764,-0.0308923288146589,-0.0243763037696413,-2.21313088350926,1.95538447873028,0.999239134681158,0.181050642667703,67,FALSE,"free_PMC6733445","outlier_arm",71,NA,NA,"mad_winsor","pooled"
"ancova","published","mixed_ri","model",0.0743000700145882,0.507633153817143,0.889054520908901,5.28369086399408,2.04171305682723,1,214,4.17168945606764,0.0178105467334152,0.0363910441607542,-1.20981806316437,1.35841820319354,0.615634575249234,0.16965620042957,68,FALSE,"free_PMC6733445","outlier_arm",72,NA,NA,"mad_winsor","pooled"
"endpoint","none","lm","hc3",0.397069209039548,0.566303830467676,0.483972503698336,212,4.17168945606764,0,214,4.17168945606764,0.095181871330815,0.095181871330815,-0.719238535849292,1.51337695392839,0.535182571303429,1.04700301000092,69,FALSE,"free_PMC6733445","outlier_arm",73,NA,NA,"none","pooled"
"change","none","lm","hc3",0.301024011299432,0.832585018377926,0.718045814490911,212,5.97148802937684,0,214,4.17168945606764,0.0721587775095768,0.0504102176573978,-1.34018174131952,1.94222976391838,0.786830261409726,0.477852197593668,70,FALSE,"free_PMC6733445","outlier_arm",74,NA,NA,"none","pooled"
"ancova","none","lm","hc3",0.380008936672451,0.555694871156506,0.494823615047434,211,4.07282078309008,0,214,4.17168945606764,0.0910923357729172,0.093303623437154,-0.715416050998123,1.47543392434303,0.525170916582633,1.01501374150347,71,FALSE,"free_PMC6733445","outlier_arm",75,NA,NA,"none","pooled"
